hcm,hn,dn,dl,other,distance,rating,capacity,area,price
0,0,1,0,0,12400,8.19999981,2,85,1748000
0,0,1,0,0,1000,8.5,2,270,5130000
0,0,1,0,0,5700,6.69999981,2,400,22000000
0,0,1,0,0,3600,9.19999981,2,240,1184625
0,0,1,0,0,12400,5,2,90,4570110
0,0,1,0,0,2000,7.5,2,50,1661750
0,0,1,0,0,4800,8.10000038,2,550,10133100
0,0,1,0,0,12400,9,2,90,2595558
0,0,1,0,0,5900,10,2,360,10000000
0,0,1,0,0,4700,7.30000019,2,200,3310750
0,0,1,0,0,2800,3.4000001,2,100,2700000
0,0,1,0,0,3000,9.69999981,2,35,400000
0,0,1,0,0,4900,10,2,350,8500000
0,0,1,0,0,12300,3.29999995,2,700,8000000
0,0,1,0,0,5700,5.30000019,2,250,4968000
0,0,1,0,0,10000,6.80000019,2,300,7000000
0,0,1,0,0,9000,9,2,60,1600000
0,0,1,0,0,12400,7.9000001,2,85,1496250
0,0,1,0,0,12300,7.5,2,700,6500000
0,0,1,0,0,2500,1,2,134,1152000
0,0,1,0,0,12300,2.79999995,2,200,11000000
0,0,1,0,0,3200,4.5999999,2,70,4000000
0,0,1,0,0,3800,3.0999999,2,50,1375000
0,0,1,0,0,3200,8.69999981,2,300,4000000
0,0,1,0,0,2400,7.9000001,2,200,10200000
0,0,1,0,0,3400,4.69999981,2,65,1800000
0,0,1,0,0,2300,9.5,2,65,665667
0,0,1,0,0,12300,6.0999999,2,40,6500000
0,0,1,0,0,3400,8.69999981,2,50,799200
0,0,1,0,0,3000,9,2,130,3800000
0,0,1,0,0,3800,4.5,2,55,550800
0,0,1,0,0,3000,3.9000001,2,50,450000
0,0,1,0,0,3400,5.4000001,2,67,1200000
0,0,1,0,0,3300,1.89999998,2,45,480000
0,0,1,0,0,12300,10,2,312,5687500
0,0,1,0,0,4900,10,2,450,6000000
0,0,1,0,0,3400,7.30000019,2,70,855000
0,0,1,0,0,1400,9.5,2,55,405000
0,0,1,0,0,2800,9.10000038,2,140,2065500
0,0,1,0,0,4000,7.5999999,2,580,9828000
0,0,1,0,0,3600,8.19999981,2,150,605150
0,0,1,0,0,3300,1,2,75,800000
0,0,1,0,0,3400,6,2,60,1200000
0,0,1,0,0,2800,10,2,700,16129032
0,0,1,0,0,2900,7.30000019,2,100,3150000
0,0,1,0,0,3300,9.10000038,2,50,769774
0,0,1,0,0,7800,10,2,78,13752999
0,0,1,0,0,3400,7,2,70,1200000
0,0,1,0,0,12400,8.69999981,2,270,4370000
0,0,1,0,0,3400,8.5,2,52,850000
0,0,1,0,0,3600,9.69999981,2,40,800000
0,0,1,0,0,2700,7.30000019,2,150,5652500
0,0,1,0,0,2300,8.69999981,2,35,720000
0,0,1,0,0,3000,9.19999981,2,35,540000
0,0,1,0,0,3400,9,2,60,1300000
0,0,1,0,0,4000,3.0999999,2,100,2160000
0,0,1,0,0,3400,2.5999999,2,68,1078200
0,0,1,0,0,3400,8.30000019,2,68,1199000
0,0,1,0,0,4300,3.9000001,2,350,12188750
0,0,1,0,0,5000,8.60000038,2,400,11337662
0,0,1,0,0,3000,8.30000019,2,100,2565000
0,0,1,0,0,1300,6.30000019,2,63,1200000
0,0,1,0,0,3400,9.69999981,2,68,945000
0,0,1,0,0,2500,10,2,700,16129032
0,0,1,0,0,4500,10,2,20,3000000
0,0,1,0,0,3400,10,2,280,1550000
0,0,1,0,0,11600,6,2,400,5500000
0,0,1,0,0,2700,3.79999995,2,310,4900000
0,0,1,0,0,3400,3,2,52,850000
0,0,1,0,0,11600,7.4000001,2,300,5250000
0,0,1,0,0,11800,2.20000005,2,600,6500000
0,0,1,0,0,10000,7.5,2,600,6750000
0,0,1,0,0,3300,9.5,2,35,300000
0,0,1,0,0,3400,8,2,100,2050000
0,0,1,0,0,2300,7.5,2,150,2700000
0,0,1,0,0,2700,10,2,700,17921148
0,0,1,0,0,4600,8,2,50,552500
0,0,1,0,0,3000,6.5999999,2,320,4000000
0,0,1,0,0,3400,7,2,60,832000
0,0,1,0,0,1700,8,2,750,2950000
0,0,1,0,0,2700,9,2,50,576000
0,0,1,0,0,3600,9.69999981,2,150,651700
0,0,1,0,0,3400,10,2,50,765000
0,0,1,0,0,5700,9.19999981,2,515,10534091
0,0,1,0,0,2500,9.39999962,2,25,333000
0,0,1,0,0,2600,9.10000038,2,30,559000
0,0,1,0,0,3400,3.70000005,2,68,390000
0,0,1,0,0,11800,3.9000001,2,70,2500000
0,0,1,0,0,12400,10,2,832,17500000
0,0,1,0,0,2700,10,2,78,2422500
0,0,1,0,0,1100,9,2,25,526500
0,0,1,0,0,3900,8.39999962,2,32,586625
0,0,1,0,0,3200,9.39999962,2,35,850500
0,0,1,0,0,3400,6.30000019,2,70,1038400
0,0,1,0,0,5000,9.19999981,2,200,2561895
0,0,1,0,0,8400,9.30000019,2,45,1937500
0,0,1,0,0,3400,7.5,2,65,1600000
0,0,1,0,0,3400,8.5,2,40,562000
0,0,1,0,0,2900,4.4000001,2,102,1296000
0,0,1,0,0,3400,4,2,69,1789000
0,0,1,0,0,2600,6.5,2,35,1125000
0,0,1,0,0,1500,7.5999999,2,25,600000
0,0,1,0,0,2700,10,2,70,1757500
0,0,1,0,0,4900,10,2,300,4657500
0,0,1,0,0,3100,9,2,515,11830107
0,0,1,0,0,10900,9,2,50,950000
0,0,1,0,0,1300,9.80000019,2,32,598000
0,0,1,0,0,3400,8.89999962,2,68,1140000
0,0,1,0,0,3400,8.60000038,2,15,563063
0,0,1,0,0,3400,7.69999981,2,70,1500000
0,0,1,0,0,2500,9.19999981,2,800,8900000
0,0,1,0,0,12500,2.0999999,2,215,5050000
0,0,1,0,0,3300,7.5,2,480,2200000
0,0,1,0,0,2300,9.10000038,2,40,450000
0,0,1,0,0,3800,6,2,35,396000
0,0,1,0,0,6200,3.5999999,2,300,22500000
0,0,1,0,0,3000,6.9000001,2,55,1975050
0,0,1,0,0,2800,9.30000019,2,35,1177000
0,0,1,0,0,2900,9.5,2,35,418000
0,0,1,0,0,4400,9.30000019,2,35,650000
0,0,1,0,0,5000,5.4000001,2,450,6500000
0,0,1,0,0,2600,8.39999962,2,27,560000
0,0,1,0,0,3400,7.69999981,2,75,1100000
0,0,1,0,0,1900,7.0999999,2,30,405000
0,0,1,0,0,3400,9.5,2,70,1000000
0,0,1,0,0,12200,8.30000019,2,390,4968000
0,0,1,0,0,12300,3.29999995,2,416,5946703
0,0,1,0,0,12300,4.19999981,2,500,7628750
0,0,1,0,0,11000,7.80000019,2,270,4264313
0,0,1,0,0,1100,9.69999981,2,38,1120000
0,0,1,0,0,1600,8.5,2,45,825000
0,0,1,0,0,8000,8.80000019,2,626,20041744
0,0,1,0,0,3500,9,2,36,899999
0,0,1,0,0,3400,9.19999981,2,60,1100000
0,0,1,0,0,3400,5.5999999,2,62,1125000
0,0,1,0,0,2900,9.30000019,2,28,900000
0,0,1,0,0,1100,8.30000019,2,54,18000000
0,0,1,0,0,3400,6.80000019,2,70,1233100
0,0,1,0,0,3200,8,2,300,3184776
0,0,1,0,0,12300,8.60000038,2,333,7431944
0,0,1,0,0,4900,2.9000001,2,352,14400000
0,0,1,0,0,3400,10,2,67,1100000
0,0,1,0,0,12100,5,2,70,3000000
0,0,1,0,0,3400,6.5,2,30,440000
0,0,1,0,0,3400,3.20000005,2,50,1000000
0,0,1,0,0,2100,9.30000019,2,38,639000
0,0,1,0,0,1700,9.80000019,2,210,1511370
0,0,1,0,0,3400,8.19999981,2,60,1665000
0,0,1,0,0,400,9.89999962,2,45,900000
0,0,1,0,0,6700,8.5,2,25,297000
0,0,1,0,0,700,4.19999981,2,16,980000
0,0,1,0,0,3000,8.19999981,2,280,5500000
0,0,1,0,0,3300,9.19999981,2,75,3420000
0,0,1,0,0,10000,8.30000019,2,700,7500000
0,0,1,0,0,2400,2.5,2,85,2000000
0,0,1,0,0,600,7.9000001,2,35,1000000
0,0,1,0,0,1500,6.9000001,2,350,3825000
0,0,1,0,0,4800,7.80000019,2,330,9689220
0,0,1,0,0,500,9.60000038,2,48,1003500
0,0,1,0,0,3400,8.19999981,2,65,769500
0,0,1,0,0,1000,3.9000001,2,200,3000000
0,0,1,0,0,3300,9.39999962,2,40,769500
0,0,1,0,0,3300,9.5,2,70,1080000
0,0,1,0,0,450,8.19999981,2,40,599000
0,0,1,0,0,4100,6.5999999,2,35,668250
0,0,1,0,0,3000,9.39999962,2,30,470000
0,0,1,0,0,3100,10,2,24,506000
0,0,1,0,0,1600,9.39999962,2,50,573750
0,0,1,0,0,3400,8.30000019,2,50,945000
0,0,1,0,0,4400,7.69999981,2,55,450000
0,0,1,0,0,3200,4.9000001,2,500,2480000
0,0,1,0,0,3100,8,2,40,550000
0,0,1,0,0,12300,9,2,56,4095000
0,0,1,0,0,3300,9,2,450,2945000
0,0,1,0,0,600,6,2,45,749700
0,0,1,0,0,2700,10,2,25,510000
0,0,1,0,0,3000,9.30000019,2,101,2500000
0,0,1,0,0,12200,9.19999981,2,250,6434033
0,0,1,0,0,3900,9.30000019,2,500,3968604
0,0,1,0,0,13100,8.60000038,2,38,2888889
0,0,1,0,0,2000,9.30000019,2,21,870000
0,0,1,0,0,2700,9.30000019,2,20,1170000
0,0,1,0,0,3600,8.69999981,2,36,501600
0,0,1,0,0,3500,8.80000019,2,45,812250
0,0,1,0,0,3200,8.30000019,2,32,396000
0,0,1,0,0,3500,8.5,2,45,1459000
0,0,1,0,0,3400,8.80000019,2,68,1330000
0,0,1,0,0,3400,8.89999962,2,65,901692
0,0,1,0,0,600,9.19999981,2,33,860000
0,0,1,0,0,3400,9,2,67,1170000
0,0,1,0,0,11700,8,2,434,6629111
0,0,1,0,0,2700,10,2,35,631800
0,0,1,0,0,1100,9,2,25,480000
0,0,1,0,0,1200,9.30000019,2,25,540270
0,0,1,0,0,3400,3.20000005,2,50,850000
0,0,1,0,0,4900,8.69999981,2,400,11048360
0,0,1,0,0,4500,8.5,2,240,8494791
0,0,1,0,0,3400,9.60000038,2,65,1000000
0,0,1,0,0,3500,10,2,70,300000
0,0,1,0,0,2900,9.10000038,2,50,1200000
0,0,1,0,0,3400,7.80000019,2,55,1200000
0,0,1,0,0,8100,10,2,65,4455000
0,0,1,0,0,2100,9.10000038,2,20,467500
0,0,1,0,0,2800,8.80000019,2,40,400000
0,0,1,0,0,9800,8.89999962,2,370,8976000
0,0,1,0,0,2800,9.80000019,2,75,1541628
0,0,1,0,0,2700,8.60000038,2,30,869400
0,0,1,0,0,3400,8.5,2,65,1500000
0,0,1,0,0,3400,8.5,2,68,1144000
0,0,1,0,0,2300,9.10000038,2,27,1377000
0,0,1,0,0,2400,9.19999981,2,40,514706
0,0,1,0,0,3400,7.5,2,65,1080000
0,0,1,0,0,1100,9.5,2,50,1350000
0,0,1,0,0,3200,9.80000019,2,35,1000000
0,0,1,0,0,2700,9.10000038,2,26,766679
0,0,1,0,0,1000,6.19999981,2,70,1440000
0,0,1,0,0,3400,8,2,68,777600
0,0,1,0,0,3300,6.4000001,2,80,1440000
0,0,1,0,0,3000,8.69999981,2,60,2039993
0,0,1,0,0,600,9,2,25,944775
0,0,1,0,0,3100,9.39999962,2,40,721111
0,0,1,0,0,3400,8.69999981,2,45,450000
0,0,1,0,0,3500,9,2,30,850500
0,0,1,0,0,4900,8.89999962,2,40,660000
0,0,1,0,0,13000,8.39999962,2,54,6480000
0,0,1,0,0,3400,8,2,69,1365000
0,0,1,0,0,12300,7.9000001,2,700,6372000
0,0,1,0,0,5600,9.39999962,2,106,11180773
0,0,1,0,0,3800,7.9000001,2,230,7182000
0,0,1,0,0,4200,9.39999962,2,40,902700
0,0,1,0,0,2600,9.5,2,40,1037221
0,0,1,0,0,2700,9.5,2,35,1213800
0,0,1,0,0,1400,9.60000038,2,35,570000
0,0,1,0,0,3400,8.80000019,2,55,441000
0,0,1,0,0,2700,9.10000038,2,35,427500
0,0,1,0,0,12000,8.30000019,2,70,3138750
0,0,1,0,0,3400,8,2,58,950000
0,0,1,0,0,10000,10,2,450,12112500
0,0,0,0,1,1900,3.0999999,1,50,1600000
0,0,0,0,1,3900,1,1,40,720000
0,0,0,0,1,2500,10,1,68,1200000
0,0,0,0,1,800,10,1,71,1275000
0,0,0,0,1,3600,2,1,110,1718768
0,0,0,0,1,7100,8.80000019,1,45,710000
0,0,0,0,1,3400,9.19999981,1,20,477900
0,0,0,0,1,600,9.60000038,1,20,617500
0,0,0,0,1,300,7.69999981,1,32,700000
0,0,0,0,1,450,8.69999981,1,50,1250000
0,0,0,0,1,1300,8.30000019,1,25,541500
0,0,0,0,1,2500,5.0999999,1,60,1100000
0,0,0,0,1,2700,9.69999981,1,32,1850000
0,0,0,0,1,2500,9,1,67,650000
0,0,0,0,1,38500,8.30000019,1,25,760320
0,0,0,0,1,300,5.5,1,10,500000
0,0,0,0,1,4000,8.19999981,1,30,623333
0,0,0,0,1,3800,8.60000038,1,35,500000
0,0,0,0,1,1200,9.10000038,1,60,754110
0,0,0,0,1,1600,9.19999981,1,32,500000
0,0,0,0,1,3600,8,1,77,3670321
0,0,0,0,1,2500,10,1,60,960000
0,0,0,0,1,1400,8.89999962,1,50,1445850
0,0,0,0,1,4100,1.89999998,1,85,1150000
0,0,0,0,1,1500,9.39999962,1,33,510300
0,0,0,0,1,4200,2.9000001,1,50,1200000
0,0,0,0,1,2200,9.30000019,1,25,1000000
0,0,0,0,1,4000,10,1,30,990000
0,0,0,0,1,1800,8.60000038,1,45,2079000
0,0,0,0,1,4200,8.60000038,1,60,1200000
0,0,0,0,1,2800,7.19999981,1,29,920000
0,0,0,0,1,4100,9.10000038,1,28,470000
0,0,0,0,1,11100,3.20000005,1,45,1287000
0,0,0,0,1,2300,9,1,70,800000
0,0,0,0,1,350,9.10000038,1,45,424080
0,0,0,0,1,350,9.30000019,1,32,1100250
0,0,0,0,1,2200,7,1,35,600000
0,0,0,0,1,3200,4.5999999,1,55,1200000
0,0,0,0,1,2500,8.80000019,1,62,1200000
0,0,0,0,1,800,10,2,71,1350000
0,0,0,0,1,3900,1,2,40,800000
0,0,0,0,1,7100,8.80000019,2,45,710000
0,0,0,0,1,3600,7.5999999,2,110,1826191
0,0,0,0,1,3400,9.19999981,2,20,501500
0,0,0,0,1,300,7.69999981,2,32,700000
0,0,0,0,1,600,9.60000038,2,20,650000
0,0,0,0,1,450,8.69999981,2,50,1250000
0,0,0,0,1,2700,9.69999981,2,32,1850000
0,0,0,0,1,2300,9,2,70,800000
0,0,0,0,1,1300,8.30000019,2,25,541500
0,0,0,0,1,2500,9,2,67,750000
0,0,0,0,1,300,5.5,2,10,500000
0,0,0,0,1,38500,8.30000019,2,25,760320
0,0,0,0,1,2500,1.79999995,2,60,1100000
0,0,0,0,1,2500,10,2,60,1020000
0,0,0,0,1,1600,9.19999981,2,32,500000
0,0,0,0,1,1500,9.39999962,2,33,567000
0,0,0,0,1,1200,9.10000038,2,60,837900
0,0,0,0,1,4200,3,2,50,1350000
0,0,0,0,1,1800,8.60000038,2,45,2079000
0,0,0,0,1,2200,9.30000019,2,25,1000000
0,0,0,0,1,2600,9.10000038,2,35,650000
0,0,0,0,1,3600,8,2,77,3670321
0,0,0,0,1,4000,8.19999981,2,30,623333
0,0,0,0,1,4200,8.19999981,2,60,1200000
0,0,0,0,1,11100,4.4000001,2,45,1430000
0,0,0,0,1,2800,7.19999981,2,29,950000
0,0,0,0,1,4100,9.10000038,2,28,470000
0,0,0,0,1,4000,10,2,30,990000
0,0,0,0,1,4400,8.30000019,2,36,1140000
0,0,0,0,1,2200,8.39999962,2,28,500000
0,0,0,0,1,350,9.30000019,2,32,1100250
0,0,0,0,1,350,5.4000001,2,45,471200
0,0,0,0,1,2200,7,2,35,600000
0,0,0,0,1,3100,8.80000019,2,20,576000
0,0,0,0,1,3200,7.4000001,2,55,1200000
1,0,0,0,0,3500,5.9000001,1,55,1045000
1,0,0,0,0,10000,6,1,68,1080000
1,0,0,0,0,1800,10,1,70,1600000
1,0,0,0,0,800,9,1,86,1822500
1,0,0,0,0,1600,9,1,100,2000000
1,0,0,0,0,4000,4.30000019,1,20,765000
1,0,0,0,0,900,8,1,65,1443200
1,0,0,0,0,900,5.4000001,1,108,2700000
1,0,0,0,0,3900,9,1,30,450000
1,0,0,0,0,1200,5.69999981,1,30,855000
1,0,0,0,0,3600,6.19999981,1,55,960000
1,0,0,0,0,1000,10,1,30,2200000
1,0,0,0,0,1800,2.9000001,1,68,1300000
1,0,0,0,0,5100,10,1,75,1700000
1,0,0,0,0,6000,5.19999981,1,800,10000000
1,0,0,0,0,4000,9,1,30,765000
1,0,0,0,0,5600,1,1,65,1255500
1,0,0,0,0,5500,2.5999999,1,70,1275000
1,0,0,0,0,7700,2.9000001,1,26,600000
1,0,0,0,0,3200,8.60000038,1,48,620500
1,0,0,0,0,1000,10,1,28,1620000
1,0,0,0,0,1500,7.5,1,60,784273
1,0,0,0,0,3500,4.30000019,1,56,1327500
1,0,0,0,0,3500,2.29999995,1,50,1120000
1,0,0,0,0,5200,9,1,40,790000
1,0,0,0,0,3300,5,1,30,432000
1,0,0,0,0,3500,1,1,52,1120000
1,0,0,0,0,2900,2.4000001,1,115,2699000
1,0,0,0,0,1000,4.19999981,1,28,760000
1,0,0,0,0,3500,1.79999995,1,80,1600000
1,0,0,0,0,5200,4.9000001,1,40,790000
1,0,0,0,0,800,5.80000019,1,80,1590000
1,0,0,0,0,5900,9.80000019,1,50,1120000
1,0,0,0,0,2900,5.69999981,1,110,2700000
1,0,0,0,0,3200,7.69999981,1,120,2400000
1,0,0,0,0,6500,6,1,72,1400000
1,0,0,0,0,3600,1,1,53,920000
1,0,0,0,0,3500,5.30000019,1,88,1600000
1,0,0,0,0,2800,3.20000005,1,82,1050000
1,0,0,0,0,1000,8.69999981,1,30,990000
1,0,0,0,0,3500,2.5999999,1,110,2625000
1,0,0,0,0,900,8.10000038,1,35,1224000
1,0,0,0,0,3500,3,1,100,2500000
1,0,0,0,0,5600,9.5,1,60,1150000
1,0,0,0,0,3500,5.69999981,1,50,1282500
1,0,0,0,0,9200,7,1,20,299250
1,0,0,0,0,4200,8,1,100,480000
1,0,0,0,0,3700,3.79999995,1,55,1440000
1,0,0,0,0,800,5.5,1,45,1082160
1,0,0,0,0,6800,4,1,400,500000
1,0,0,0,0,3500,5.4000001,1,50,3500000
1,0,0,0,0,3400,5.69999981,1,50,1620000
1,0,0,0,0,500,7.0999999,1,45,950000
1,0,0,0,0,1000,6.5999999,1,65,1500000
1,0,0,0,0,3500,8,1,56,880000
1,0,0,0,0,900,6,1,32,1200000
1,0,0,0,0,800,7.69999981,1,88,1900000
1,0,0,0,0,1200,1,1,35,780000
1,0,0,0,0,700,7.4000001,1,15,900000
1,0,0,0,0,3500,10,1,55,1134000
1,0,0,0,0,2500,2,1,35,675000
1,0,0,0,0,3500,8.5,1,54,1500000
1,0,0,0,0,900,7,1,48,1560000
1,0,0,0,0,2600,8.30000019,1,33,655200
1,0,0,0,0,3500,6.5999999,1,75,2400000
1,0,0,0,0,900,7.9000001,1,74,1600000
1,0,0,0,0,1800,10,1,55,1690000
1,0,0,0,0,3500,4.5,1,50,3000000
1,0,0,0,0,5700,8.5,1,25,500000
1,0,0,0,0,5900,6.19999981,1,20,500000
1,0,0,0,0,1000,8.5,1,30,729000
1,0,0,0,0,800,3.29999995,1,65,2945000
1,0,0,0,0,10500,3.0999999,1,40,446400
1,0,0,0,0,1800,1,1,82,1600000
1,0,0,0,0,2800,5.19999981,1,55,675000
1,0,0,0,0,1800,8.69999981,1,90,1520000
1,0,0,0,0,1000,2.9000001,1,80,3430000
1,0,0,0,0,3500,4,1,55,1620000
1,0,0,0,0,3500,1,1,54,900000
1,0,0,0,0,600,3.29999995,1,25,585000
1,0,0,0,0,1800,7,1,80,1600000
1,0,0,0,0,4900,8.80000019,1,80,1500000
1,0,0,0,0,1000,3.5999999,1,45,1500000
1,0,0,0,0,3200,10,1,80,1377500
1,0,0,0,0,600,4,1,40,684000
1,0,0,0,0,3500,10,1,54,1400000
1,0,0,0,0,800,4.69999981,1,60,1377500
1,0,0,0,0,5600,9,1,77,1440355
1,0,0,0,0,1200,7.4000001,1,88,1550000
1,0,0,0,0,2400,6.0999999,1,52,715500
1,0,0,0,0,1700,4.0999999,1,90,4750000
1,0,0,0,0,1800,5.4000001,1,120,2934000
1,0,0,0,0,3300,6.5,1,40,1000000
1,0,0,0,0,1500,7.4000001,1,29,997592
1,0,0,0,0,1000,6,1,30,830000
1,0,0,0,0,5600,2.5999999,1,71,1500000
1,0,0,0,0,5800,7,1,50,2940000
1,0,0,0,0,4900,7.80000019,1,30,427500
1,0,0,0,0,2700,3.5,1,54,1400000
1,0,0,0,0,1800,3.5,1,92,1360000
1,0,0,0,0,800,9.60000038,1,88,2000000
1,0,0,0,0,1900,8.60000038,1,35,1000000
1,0,0,0,0,800,10,1,60,1881000
1,0,0,0,0,3900,9,1,54,1300000
1,0,0,0,0,2100,10,1,79,3334500
1,0,0,0,0,3300,4.30000019,1,80,3200000
1,0,0,0,0,5600,10,1,95,2025000
1,0,0,0,0,300,6.69999981,1,28,569600
1,0,0,0,0,1700,9.69999981,1,50,2385000
1,0,0,0,0,800,9.39999962,1,70,1800000
1,0,0,0,0,3800,6.69999981,1,60,1700000
1,0,0,0,0,1000,2.29999995,1,74,1800000
1,0,0,0,0,3500,2.70000005,1,60,1350000
1,0,0,0,0,3500,8.5,1,120,2610000
1,0,0,0,0,4500,8.69999981,1,35,789000
1,0,0,0,0,3700,4.0999999,1,57,1300000
1,0,0,0,0,1800,10,1,55,1700000
1,0,0,0,0,1000,5,1,30,920000
1,0,0,0,0,900,4.5999999,1,55,1903500
1,0,0,0,0,500,4.69999981,1,35,585000
1,0,0,0,0,3200,4.30000019,1,78,1900000
1,0,0,0,0,6100,8,1,70,1290000
1,0,0,0,0,1000,9.69999981,1,80,3000000
1,0,0,0,0,7800,10,1,68,1150000
1,0,0,0,0,3600,1.89999998,1,80,1440000
1,0,0,0,0,1800,8,1,25,952130
1,0,0,0,0,3800,10,1,87,1161709
1,0,0,0,0,800,2.9000001,1,65,1379840
1,0,0,0,0,4400,9.10000038,1,35,900000
1,0,0,0,0,3500,5.69999981,1,50,1260000
1,0,0,0,0,1000,8.89999962,1,75,19000010
1,0,0,0,0,5600,5.80000019,1,116,2990000
1,0,0,0,0,3500,4.69999981,1,70,1715000
1,0,0,0,0,1000,6.80000019,1,30,900000
1,0,0,0,0,3500,5,1,79,1840000
1,0,0,0,0,3700,9.10000038,1,53,2790000
1,0,0,0,0,3400,8.89999962,1,56,1500000
1,0,0,0,0,3700,8.39999962,1,59,1900000
1,0,0,0,0,3700,9.19999981,1,55,2970000
1,0,0,0,0,1800,8.80000019,1,70,1300000
1,0,0,0,0,6000,7.4000001,1,75,1290000
1,0,0,0,0,1500,9,1,30,720000
1,0,0,0,0,3700,7.5,1,55,2304000
1,0,0,0,0,1000,8.5,1,99,2150000
1,0,0,0,0,3700,8.5,1,55,1200000
1,0,0,0,0,1000,10,1,36,1260000
1,0,0,0,0,3900,6.69999981,1,55,1800000
1,0,0,0,0,3500,9.69999981,1,111,2780000
1,0,0,0,0,800,6.30000019,1,110,2500000
1,0,0,0,0,3700,4.80000019,1,50,1890000
1,0,0,0,0,300,2.0999999,1,28,680000
1,0,0,0,0,1000,2.20000005,1,45,1700000
1,0,0,0,0,3700,9.69999981,1,53,2970000
1,0,0,0,0,2800,7.19999981,1,70,1702000
1,0,0,0,0,900,3.70000005,1,55,1260000
1,0,0,0,0,5900,10,1,70,1390000
1,0,0,0,0,3700,9.60000038,1,55,2700000
1,0,0,0,0,1700,7.0999999,1,90,2500000
1,0,0,0,0,3500,5.30000019,1,60,1350000
1,0,0,0,0,3600,7,1,72,1292000
1,0,0,0,0,1000,9.69999981,1,60,2100000
1,0,0,0,0,5500,10,1,40,950000
1,0,0,0,0,3500,9.19999981,1,76,1292000
1,0,0,0,0,1200,8.30000019,1,30,585000
1,0,0,0,0,3500,10,1,40,1250000
1,0,0,0,0,2800,8.60000038,1,88,2000000
1,0,0,0,0,3500,8,1,88,1600000
1,0,0,0,0,3500,2.5999999,1,78,2948800
1,0,0,0,0,3600,7.4000001,1,87,1700000
1,0,0,0,0,900,3.29999995,1,78,2090000
1,0,0,0,0,1800,1,1,45,1900000
1,0,0,0,0,1000,9.30000019,1,35,900000
1,0,0,0,0,3700,5,1,55,2160000
1,0,0,0,0,300,4.80000019,1,25,499136
1,0,0,0,0,3600,9.19999981,1,55,1364000
1,0,0,0,0,3700,2.20000005,1,50,1190000
1,0,0,0,0,800,3.20000005,1,80,1900000
1,0,0,0,0,900,6.80000019,1,45,850000
1,0,0,0,0,3000,1.89999998,1,95,1440000
1,0,0,0,0,1100,2.9000001,1,25,408000
1,0,0,0,0,600,2.20000005,1,70,495000
1,0,0,0,0,1100,4.30000019,1,80,2400000
1,0,0,0,0,3300,5.80000019,1,56,1300000
1,0,0,0,0,900,5.5,1,40,1584000
1,0,0,0,0,1100,10,1,27,978924
1,0,0,0,0,900,6.0999999,1,40,1680000
1,0,0,0,0,3700,7.80000019,1,45,1000000
1,0,0,0,0,6000,9,1,100,1750000
1,0,0,0,0,8900,3,1,80,576000
1,0,0,0,0,3500,9.10000038,1,109,3525000
1,0,0,0,0,1300,3.20000005,1,36,819000
1,0,0,0,0,1100,5.9000001,1,50,1000000
1,0,0,0,0,9600,2.0999999,1,98,1440000
1,0,0,0,0,6000,8.30000019,1,89,3000000
1,0,0,0,0,4600,3.5999999,1,26,1000000
1,0,0,0,0,5600,8,1,80,1551000
1,0,0,0,0,900,5.9000001,1,55,810000
1,0,0,0,0,1000,5.30000019,1,80,2240000
1,0,0,0,0,5500,9.5,1,71,1350000
1,0,0,0,0,3500,3.0999999,1,55,1500000
1,0,0,0,0,5000,7.30000019,1,77,1396500
1,0,0,0,0,5900,2,1,45,1296000
1,0,0,0,0,800,8.69999981,1,58,1100000
1,0,0,0,0,7800,8.80000019,1,65,1000000
1,0,0,0,0,5200,7.5,1,36,750000
1,0,0,0,0,800,6.30000019,1,65,1100000
1,0,0,0,0,3400,7.80000019,1,65,1700000
1,0,0,0,0,1400,3.5,1,45,648000
1,0,0,0,0,900,6.69999981,1,75,1280000
1,0,0,0,0,300,3.0999999,1,30,712800
1,0,0,0,0,1000,7.5999999,1,76,1633500
1,0,0,0,0,5900,5.19999981,1,71,1450000
1,0,0,0,0,5200,10,1,36,784000
1,0,0,0,0,300,8.80000019,1,50,1016500
1,0,0,0,0,3400,4.30000019,1,55,1352000
1,0,0,0,0,3200,4.80000019,1,38,1040000
1,0,0,0,0,300,5.30000019,1,28,583920
1,0,0,0,0,1000,7.69999981,1,65,1680000
1,0,0,0,0,1000,10,1,25,1078000
1,0,0,0,0,1000,5.30000019,1,64,1408000
1,0,0,0,0,3500,9.39999962,1,54,2070000
1,0,0,0,0,1000,2.5999999,1,40,1100000
1,0,0,0,0,5000,8.80000019,1,25,831600
1,0,0,0,0,1700,3.29999995,1,50,1600000
1,0,0,0,0,10500,5.4000001,1,60,442320
1,0,0,0,0,10000,2.5,1,70,1360000
1,0,0,0,0,3700,7.30000019,1,70,1449000
1,0,0,0,0,2100,4.80000019,1,50,512000
1,0,0,0,0,1800,1.89999998,1,120,2450000
1,0,0,0,0,4900,8.69999981,1,42,746100
1,0,0,0,0,3500,3.70000005,1,59,1500000
1,0,0,0,0,3300,3.79999995,1,38,800000
1,0,0,0,0,800,4.9000001,1,55,1200000
1,0,0,0,0,5000,8.10000038,1,77,1375000
1,0,0,0,0,5500,6.0999999,1,91,1280000
1,0,0,0,0,3700,9.60000038,1,55,2880000
1,0,0,0,0,3300,4.5,1,76,1760000
